Participant,Gait,Trial,StartTime,EndTime,AllDataExists,Active
22,r_slow,9,1.01,1.03,1,0
22,r_slow,10,1.1,4.76,1,0
22,r_slow,11,1.33,1.41,1,0
23,l_comf,1,3.09,6.88,1,0
23,l_comf,2,2.61,6.42,1,0
23,l_comf,3,2.86,6.95,1,0
23,l_comf,4,3.22,7.57,1,0
23,l_comf,5,nan,nan,1,0
23,l_comf,6,nan,nan,1,0
23,l_comf,7,2.69,2.79,1,0
23,l_comf,8,3.03,6.31,1,0
23,l_comf,9,nan,nan,1,0
23,l_comf,10,2.85,2.9,1,0
23,l_fast,1,2.88,6.76,1,0
23,l_fast,2,nan,nan,1,0
23,l_fast,3,nan,nan,1,0
23,l_fast,4,2.85,2.93,1,0
23,l_fast,5,nan,nan,1,0
23,l_fast,6,2.82,2.84,1,0
23,l_fast,7,nan,nan,1,0
23,l_fast,8,2.66,6.88,1,0
23,l_fast,9,2.71,6.29,1,0
23,l_fast,10,2.64,6.99,1,0
23,l_fast,11,2.96,6.88,1,0
23,l_slow,1,3.5,3.54,1,0
23,l_slow,2,3.34,7.88,1,0
23,l_slow,3,3.33,8.03,1,0
23,l_slow,4,3.07,7.77,1,0
23,l_slow,5,3.26,7.69,1,0
23,l_slow,6,3.38,3.42,1,0
23,l_slow,7,nan,nan,1,0
23,l_slow,8,nan,nan,1,0
23,l_slow,9,3.03,8.04,1,0
23,l_slow,10,3.75,8.3,1,0
23,r_comf,1,2.29,2.31,1,0
23,r_comf,2,2.36,2.4,1,0
23,r_comf,3,2.24,2.26,1,0
23,r_comf,4,2.24,2.26,1,0
23,r_comf,5,3.16,5.94,1,0
23,r_comf,6,2.22,2.25,1,0
23,r_comf,7,1.96,1.99,1,0
23,r_comf,8,2.69,2.8,1,0
23,r_comf,9,2.02,2.07,1,0
23,r_comf,10,2.79,2.8,1,0
23,r_fast,1,2.48,5.83,1,0
23,r_fast,2,2.1,2.15,1,0
23,r_fast,3,2.18,2.19,1,0
23,r_fast,4,2.21,2.23,1,0
23,r_fast,5,2.31,5.23,1,0
23,r_fast,6,2.61,5.58,1,0
23,r_fast,7,2.66,5.78,1,0
23,r_fast,8,2.74,5.56,1,0
23,r_fast,9,2.75,5.63,1,0
23,r_fast,10,2.64,2.65,1,0
23,r_slow,1,2.08,5.86,1,0
23,r_slow,2,2.46,6.52,1,0
23,r_slow,3,2.19,2.29,1,0
23,r_slow,4,2.22,2.23,1,0
23,r_slow,5,2.08,2.25,1,0
23,r_slow,6,2.32,2.46,1,0
23,r_slow,7,2.36,2.45,1,0
23,r_slow,8,2.26,2.33,1,0
23,r_slow,9,2.18,6.25,1,0
23,r_slow,10,2.13,2.33,1,0
24,l_comf,1,3.06,5.03,1,0
24,l_comf,2,3.02,5.03,1,0
24,l_comf,3,3.12,5.59,1,0
24,l_comf,4,3.23,5.42,1,0
24,l_comf,5,3.1,5.37,1,0
24,l_comf,6,3.05,5.24,1,0
24,l_comf,7,3.23,5.65,1,0
24,l_comf,8,3.22,5.64,1,0
24,l_comf,9,2.96,5.29,1,0
24,l_comf,10,2.8,5.16,1,0
24,l_fast,1,2.73,4.62,1,0
24,l_fast,2,2.64,4.21,1,0
24,l_fast,3,2.51,4.59,1,0
24,l_fast,4,2.95,4.61,1,0
24,l_fast,5,2.61,4.21,1,0
24,l_fast,6,2.62,4.17,1,0
24,l_fast,7,2.61,4.52,1,0
24,l_fast,8,2.83,4.51,1,0
24,l_fast,9,2.6,4.57,1,0
24,l_fast,10,2.64,4.33,1,0
24,l_slow,1,2.93,5.63,1,0
24,l_slow,2,3.24,5.76,1,0
24,l_slow,3,3.13,5.67,1,0
24,l_slow,4,3.34,5.78,1,0
24,l_slow,5,3.16,3.52,1,0
24,l_slow,6,3.31,5.64,1,0
24,l_slow,7,3.53,5.57,1,0
24,l_slow,8,3.61,5.76,1,0
24,l_slow,9,3.21,6.43,1,0
24,l_slow,10,3.18,6.06,1,0
24,r_comf,1,3.04,4.41,1,0
24,r_comf,2,3.64,5.84,1,0
24,r_comf,3,3.05,4.26,1,0
24,r_comf,4,2.56,3.83,1,0
24,r_comf,5,2.54,3.78,1,0
24,r_comf,6,2.55,4.22,1,0
24,r_comf,7,2.73,4.96,1,0
24,r_comf,8,2.36,4.64,1,0
24,r_comf,9,2.88,4.07,1,0
24,r_comf,10,2.85,3.99,1,0
24,r_fast,1,2.53,4.16,1,0
24,r_fast,2,2.35,3.35,1,0
24,r_fast,3,2.46,3.38,1,0
24,r_fast,4,2.34,3.96,1,0
24,r_fast,5,2.3,3.21,1,0
24,r_fast,6,2.26,3.99,1,0
24,r_fast,7,2.74,4.44,1,0
24,r_fast,8,2.39,3.37,1,0
24,r_fast,9,2.21,3.74,1,0
24,r_fast,10,2.43,4.1,1,0
24,r_slow,1,2.78,5.14,1,0
24,r_slow,2,2.52,5,1,0
24,r_slow,3,2.81,3.04,1,0
24,r_slow,4,2.8,5.37,1,0
24,r_slow,5,3.11,4.97,1,0
24,r_slow,6,2.95,5.5,1,0
24,r_slow,7,3.23,4.53,1,0
24,r_slow,8,3.33,5.1,1,0
24,r_slow,9,2.89,3.02,1,0
24,r_slow,10,2.84,5.12,1,0
25,l_comf,1,nan,nan,1,0
25,l_comf,2,nan,nan,1,0
25,l_comf,3,nan,nan,1,0
25,l_comf,4,3.11,3.15,1,0
25,l_comf,5,nan,nan,1,0
25,l_comf,6,nan,nan,1,0
25,l_comf,7,nan,nan,1,0
25,l_comf,8,nan,nan,1,0
25,l_comf,9,nan,nan,1,0
25,l_comf,10,nan,nan,1,0
25,l_comf,11,nan,nan,1,0
25,l_fast,1,nan,nan,1,0
25,l_fast,2,nan,nan,1,0
25,l_fast,3,nan,nan,1,0
25,l_fast,4,nan,nan,1,0
25,l_fast,5,2.56,2.64,1,0
25,l_fast,6,nan,nan,1,0
25,l_fast,7,nan,nan,1,0
25,l_fast,8,nan,nan,1,0
25,l_fast,9,nan,nan,1,0
25,l_fast,10,nan,nan,1,0
25,l_slow,1,5.53,5.54,1,0
25,l_slow,2,nan,nan,1,0
25,l_slow,3,nan,nan,1,0
25,l_slow,4,nan,nan,1,0
25,l_slow,5,nan,nan,1,0
25,l_slow,6,4.49,4.58,1,0
25,l_slow,7,nan,nan,1,0
25,l_slow,8,nan,nan,1,0
25,l_slow,9,nan,nan,0,0
25,l_slow,10,4.33,4.34,1,0
25,l_slow,11,nan,nan,1,0
25,l_slow,12,nan,nan,1,0
25,l_slow,13,nan,nan,1,0
25,l_slow,14,nan,nan,1,0
25,l_slow,15,nan,nan,1,0
25,r_comf,1,2.01,5.6,1,0
25,r_comf,2,2.1,6.08,1,0
25,r_comf,3,2.06,2.13,1,0
25,r_comf,4,1.76,1.83,1,0
25,r_comf,5,1.9,5.91,1,0
25,r_comf,6,1.96,5.55,1,0
25,r_comf,7,2.04,2.45,1,0
25,r_comf,8,1.89,5.79,1,0
25,r_comf,9,1.96,6,1,0
25,r_comf,10,1.97,5.77,1,0
25,r_comf,11,1.92,5.89,1,0
25,r_comf,12,1.96,5.84,1,0
25,r_comf,13,1.85,5.71,1,0
25,r_comf,14,2.58,6.48,1,0
25,r_fast,1,1.29,1.32,1,0
25,r_fast,2,1.72,1.83,1,0
25,r_fast,3,1.85,1.94,1,0
25,r_fast,4,1.46,1.48,1,0
25,r_fast,5,1.46,1.55,1,0
25,r_fast,6,1.35,1.48,1,0
25,r_fast,7,1.38,5.66,1,0
25,r_fast,8,1.18,1.25,1,0
25,r_fast,9,1.27,1.33,1,0
25,r_fast,10,1.31,1.47,1,0
25,r_slow,1,3.23,3.24,1,0
25,r_slow,2,2.74,2.82,1,0
25,r_slow,3,2.41,2.43,1,0
25,r_slow,4,2.8,2.81,1,0
25,r_slow,5,3.1,7.47,1,0
25,r_slow,6,nan,nan,1,0
25,r_slow,7,nan,nan,1,0
25,r_slow,8,nan,nan,1,0
25,r_slow,9,2.46,2.5,1,0
25,r_slow,10,2.94,7.33,1,0
25,r_slow,11,nan,nan,1,0
25,r_slow,12,nan,nan,1,0
25,r_slow,13,2.88,7.72,1,0
25,r_slow,14,3.51,8.71,1,0
25,r_slow,15,3.05,3.1,1,0
25,r_slow,16,2.82,2.87,1,0
25,r_slow,17,3.35,8.28,1,0
26,l_comf,1,2.64,6.44,1,0
26,l_comf,2,2.49,5.95,1,0
26,l_comf,3,nan,nan,1,0
26,l_comf,4,nan,nan,1,0
26,l_comf,5,nan,nan,1,0
26,l_comf,6,nan,nan,1,0
26,l_comf,7,2.33,6.44,1,0
26,l_comf,8,2.59,6.89,1,0
26,l_comf,9,2.75,8.47,1,0
26,l_comf,10,2.53,6.56,1,0
26,l_fast,1,nan,nan,1,0
26,l_fast,2,2.56,2.62,1,0
26,l_fast,3,2.92,5.67,1,0
26,l_fast,4,3.05,6.53,1,0
26,l_fast,5,2.62,6.06,1,0
26,l_fast,6,2.97,6.93,1,0
26,l_fast,7,3.03,6.02,1,0
26,l_fast,8,2.88,6.42,1,0
26,l_fast,9,3.06,6.72,1,0
26,l_fast,10,2.88,5.76,1,0
26,l_fast,11,2.98,6.5,1,0
26,l_slow,1,nan,nan,1,0
26,l_slow,2,3.31,7.87,1,0
26,l_slow,3,nan,nan,1,0
26,l_slow,4,3.16,7.47,1,0
26,l_slow,5,nan,nan,1,0
26,l_slow,6,2.86,6.68,1,0
26,l_slow,7,2.94,7.69,1,0
26,l_slow,8,2.5,7.11,1,0
26,l_slow,9,2.81,7.26,1,0
26,l_slow,10,2.9,4.65,1,0
26,r_comf,1,nan,nan,1,0
26,r_comf,2,1.47,4.72,1,0
26,r_comf,3,1.13,1.18,1,0
26,r_comf,4,nan,nan,1,0
26,r_comf,5,1.21,1.31,1,0
26,r_comf,6,1.63,5.09,1,0
26,r_comf,7,0.65,4.9,1,0
26,r_comf,8,0.31,4.78,1,0
26,r_comf,9,0.92,1.16,1,0
26,r_comf,10,1.14,4.95,1,0
26,r_fast,1,0.01,4.52,1,0
26,r_fast,2,1.48,1.5,1,0
26,r_fast,3,0.33,0.54,1,0
26,r_fast,4,0.23,0.61,1,0
26,r_fast,5,1.92,5.26,1,0
26,r_fast,6,1.86,5.15,1,0
26,r_fast,7,nan,nan,1,0
26,r_fast,8,1.47,2.1,1,0
26,r_fast,9,0.49,0.55,1,0
26,r_fast,10,1.36,5.04,1,0
26,r_slow,1,1.41,2.05,1,0
26,r_slow,2,nan,nan,1,0
26,r_slow,3,1.32,5.95,1,0
26,r_slow,4,0.05,0.2,1,0
26,r_slow,5,0.57,1.85,1,0
26,r_slow,6,1.98,2.33,1,0
26,r_slow,7,2.31,6.72,1,0
26,r_slow,8,0.06,0.2,1,0
26,r_slow,9,1.28,1.33,1,0
26,r_slow,10,0.13,0.2,1,0
27,l_comf,1,3.19,3.23,1,0
27,l_comf,2,3.13,3.14,1,0
27,l_comf,3,3.73,3.77,1,0
27,l_comf,4,4.58,4.76,1,0
27,l_comf,5,3.12,3.14,1,0
27,l_comf,6,3.95,7.05,1,0
27,l_comf,7,3.34,3.39,1,0
27,l_comf,8,3.37,3.42,1,0
27,l_comf,9,3.15,3.2,1,0
27,l_comf,10,3.43,3.46,1,0
27,l_fast,1,2.91,2.99,1,0
27,l_fast,2,3.31,3.33,1,0
27,l_fast,3,3.01,3.08,1,0
27,l_fast,4,3.75,6.35,1,0
27,l_fast,5,3.59,3.63,1,0
27,l_fast,6,3.47,3.5,1,0
27,l_fast,7,3.15,3.2,1,0
27,l_fast,8,3.44,3.49,1,0
27,l_fast,9,3.52,3.62,1,0
27,l_fast,10,3.38,3.39,1,0
27,l_slow,1,3.39,3.54,1,0
27,l_slow,2,3.24,3.52,1,0
27,l_slow,3,3.48,3.56,1,0
27,l_slow,4,3.3,3.31,1,0
27,l_slow,5,3.27,3.38,1,0
27,l_slow,6,3.19,3.22,1,0
27,l_slow,7,3.74,3.77,1,0
27,l_slow,8,3.48,3.49,1,0
27,l_slow,9,nan,nan,1,0
27,l_slow,10,3.68,3.82,1,0
27,r_comf,1,2.19,5.3,1,0
27,r_comf,2,2.07,5.1,1,0
27,r_comf,3,2.45,5.41,1,0
27,r_comf,4,2.28,2.5,1,0
27,r_comf,5,2.51,5.47,1,0
27,r_comf,6,2.26,5.3,1,0
27,r_comf,7,2.84,5.79,1,0
27,r_comf,8,2.24,5.23,1,0
27,r_comf,9,2.34,5.39,1,0
27,r_comf,10,2.44,2.48,1,0
27,r_fast,1,2.07,4.89,1,0
27,r_fast,2,2.1,4.84,1,0
27,r_fast,3,2,4.76,1,0
27,r_fast,4,1.8,4.55,1,0
27,r_fast,5,1.91,4.79,1,0
27,r_fast,6,1.94,2.06,1,0
27,r_fast,7,1.93,2.23,1,0
27,r_fast,8,2.02,4.78,1,0
27,r_fast,9,1.74,2.16,1,0
27,r_fast,10,2.58,2.64,1,0
27,r_slow,1,1.75,5.03,1,0
27,r_slow,2,2.08,5.34,1,0
27,r_slow,3,1.89,5.11,1,0
27,r_slow,4,2.43,5.63,1,0
27,r_slow,5,2.08,5.41,1,0
27,r_slow,6,1.89,5.22,1,0
27,r_slow,7,2.54,5.77,1,0
27,r_slow,8,2.81,5.98,1,0
27,r_slow,9,2.55,5.64,1,0
27,r_slow,10,2.24,5.58,1,0
27,r_slow,11,2.31,5.43,1,0
28,l_comf,1,nan,nan,1,0
28,l_comf,2,2.37,2.38,1,0
28,l_comf,3,2.12,6.79,1,0
28,l_comf,4,nan,nan,1,0
28,l_comf,5,nan,nan,1,0
28,l_comf,6,nan,nan,1,0
28,l_comf,7,2.32,2.35,1,0
28,l_comf,8,nan,nan,1,0
28,l_comf,9,2.3,6.55,1,0
28,l_comf,10,2.31,2.37,1,0
28,l_fast,1,2.47,2.48,1,0
28,l_fast,2,2.25,2.3,1,0
28,l_fast,3,2.38,2.42,1,0
28,l_fast,4,2.15,2.26,1,0
28,l_fast,5,2.45,2.49,1,0
28,l_fast,6,nan,nan,0,0
28,l_fast,7,2.49,6.37,1,0
28,l_fast,8,2.47,2.55,1,0
28,l_fast,9,2.42,2.48,1,0
28,l_fast,10,2.22,2.26,1,0
28,l_slow,1,2.03,2.07,1,0
28,l_slow,2,2.29,2.41,1,0
28,l_slow,3,2.18,2.33,1,0
28,l_slow,4,2.36,2.45,1,0
28,l_slow,5,nan,nan,1,0
28,l_slow,6,2.38,2.51,1,0
28,l_slow,7,nan,nan,1,0
28,l_slow,8,2.38,2.47,1,0
28,l_slow,9,3.22,3.24,1,0
28,l_slow,10,nan,nan,1,0
28,r_comf,1,nan,nan,1,0
28,r_comf,2,nan,nan,1,0
28,r_comf,3,nan,nan,1,0
28,r_comf,4,nan,nan,1,0
28,r_comf,5,nan,nan,1,0
28,r_comf,6,nan,nan,1,0
28,r_comf,7,nan,nan,1,0
28,r_comf,8,nan,nan,1,0
28,r_comf,9,nan,nan,1,0
28,r_comf,10,nan,nan,1,0
28,r_fast,1,nan,nan,1,0
28,r_fast,2,nan,nan,1,0
28,r_fast,3,nan,nan,1,0
28,r_fast,4,nan,nan,1,0
28,r_fast,5,nan,nan,1,0
28,r_fast,6,nan,nan,1,0
28,r_fast,7,nan,nan,1,0
28,r_fast,8,nan,nan,1,0
28,r_fast,9,nan,nan,1,0
28,r_fast,10,0.02,4.24,1,0
28,r_slow,1,0.01,1,1,0
28,r_slow,2,0.02,3.62,1,0
28,r_slow,3,0.01,4.66,1,0
28,r_slow,4,0.01,5.17,1,0
28,r_slow,5,0.01,4.85,1,0
28,r_slow,6,0.01,0.13,1,0
28,r_slow,7,0.01,3.62,1,0
28,r_slow,8,0.01,5.17,1,0
28,r_slow,9,0.01,5.14,1,0
28,r_slow,10,0.01,5.3,1,0
29,l_comf,1,2.69,2.72,1,0
29,l_comf,2,2.55,2.75,1,0
29,l_comf,3,2.57,2.59,1,0
29,l_comf,4,2.4,2.44,1,0
29,l_comf,5,2.69,2.72,1,0
29,l_comf,6,nan,nan,1,0
29,l_comf,7,2.63,2.82,1,0
29,l_comf,8,nan,nan,1,0
29,l_comf,9,nan,nan,1,0
29,l_comf,10,nan,nan,1,0
29,l_fast,1,2.66,2.69,1,0
29,l_fast,2,2.76,2.79,1,0
29,l_fast,3,2.41,2.43,1,0
29,l_fast,4,2.19,2.24,1,0
29,l_fast,5,2.48,2.82,1,0
29,l_fast,6,2.45,3.7,1,0
29,l_fast,7,2.37,3.61,1,0
29,l_fast,8,2.55,2.58,1,0
29,l_fast,9,2.35,2.44,1,0
29,l_fast,10,2.54,3.61,1,0
29,l_fast,11,2.17,2.24,1,0
29,l_slow,1,2.37,2.42,1,0
29,l_slow,2,nan,nan,1,0
29,l_slow,3,2.77,2.84,1,0
29,l_slow,4,2.39,2.4,1,0
29,l_slow,5,2.72,2.88,1,0
29,l_slow,6,2.74,2.76,1,0
29,l_slow,7,2.61,2.69,1,0
29,l_slow,8,3.04,3.37,1,0
29,l_slow,9,2.58,2.66,1,0
29,l_slow,10,2.68,2.79,1,0
29,r_comf,1,0.44,0.95,1,0
29,r_comf,2,nan,nan,1,0
29,r_comf,3,nan,nan,1,0
29,r_comf,4,nan,nan,1,0
29,r_comf,5,nan,nan,1,0
29,r_comf,6,nan,nan,1,0
29,r_comf,7,nan,nan,0,0
29,r_comf,8,nan,nan,1,0
29,r_comf,9,nan,nan,1,0
29,r_comf,10,0.47,5.52,1,0
29,r_fast,1,nan,nan,1,0
29,r_fast,2,0.01,4.9,1,0
29,r_fast,3,nan,nan,1,0
29,r_fast,4,1.11,3.7,1,0
29,r_fast,5,nan,nan,1,0
29,r_fast,6,0.01,3.7,1,0
29,r_fast,7,0.07,5.47,1,0
29,r_fast,8,0.02,5.79,1,0
29,r_fast,9,0.01,5.47,1,0
29,r_fast,10,0.01,5.79,1,0
29,r_slow,1,0.01,0.95,1,0
29,r_slow,2,0.01,0.86,1,0
29,r_slow,3,0.01,0.1,1,0
29,r_slow,4,0.46,0.86,1,0
29,r_slow,5,0.01,1.19,1,0
29,r_slow,6,0.01,1.19,1,0
29,r_slow,7,0.09,0.1,1,0
29,r_slow,8,0.32,0.39,1,0
29,r_slow,9,0.01,0.86,1,0
29,r_slow,10,0.01,0.39,1,0
30,l_comf,1,3.2,3.3,1,0
30,l_comf,2,nan,nan,1,0
30,l_comf,3,3.6,3.61,1,0
30,l_comf,4,nan,nan,1,0
30,l_comf,5,3.76,3.86,1,0
30,l_comf,6,3.6,3.67,1,0
30,l_comf,7,nan,nan,1,0
30,l_comf,8,3.24,3.42,1,0
30,l_comf,9,3.38,3.46,1,0
30,l_comf,10,nan,nan,1,0
30,l_fast,1,3.16,3.17,1,0
30,l_fast,2,2.37,2.4,1,0
30,l_fast,3,2.62,2.7,1,0
30,l_fast,4,2.58,2.68,1,0
30,l_fast,5,2.65,2.77,1,0
30,l_fast,6,2.46,2.54,1,0
30,l_fast,7,2.48,2.5,1,0
30,l_fast,8,2.51,2.65,1,0
30,l_fast,9,2.58,2.69,1,0
30,l_fast,10,2.47,2.52,1,0
30,l_slow,1,2.63,2.69,1,0
30,l_slow,2,nan,nan,1,0
30,l_slow,3,nan,nan,1,0
30,l_slow,4,2.69,2.73,1,0
30,l_slow,5,2.55,2.6,1,0
30,l_slow,6,nan,nan,1,0
30,l_slow,7,2.52,2.53,1,0
30,l_slow,8,2.65,2.67,1,0
30,l_slow,9,2.55,2.57,1,0
30,l_slow,10,2.46,2.53,1,0
30,l_slow,11,2.52,2.59,1,0
30,l_slow,12,2.54,2.57,1,0
30,r_comf,1,2.08,6.15,1,0
30,r_comf,2,1.85,6.12,1,0
30,r_comf,3,1.98,2.06,1,0
30,r_comf,4,2.26,6.29,1,0
30,r_comf,5,1.9,1.95,1,0
30,r_comf,6,nan,nan,1,0
30,r_comf,7,1.9,5.88,1,0
30,r_comf,8,2.17,6.33,1,0
30,r_comf,9,1.95,1.96,1,0
30,r_comf,10,1.85,6.07,1,0
30,r_fast,1,1.13,5.03,1,0
30,r_fast,2,1.15,5.04,1,0
30,r_fast,3,1.04,4.89,1,0
30,r_fast,4,1.04,4.87,1,0
30,r_fast,5,0.98,0.99,1,0
30,r_fast,6,nan,nan,1,0
30,r_fast,7,1.18,5.25,1,0
30,r_fast,8,1.19,4.78,1,0
30,r_fast,9,0.96,5.14,1,0
30,r_fast,10,1.19,4.96,1,0
30,r_fast,11,1.12,4.83,1,0
30,r_slow,1,1.54,6.11,1,0
30,r_slow,2,1.73,6.64,1,0
30,r_slow,3,nan,nan,1,0
30,r_slow,4,1.65,6.89,1,0
30,r_slow,5,1.68,6.75,1,0
30,r_slow,6,1.61,6.34,1,0
30,r_slow,7,1.71,6.47,1,0
30,r_slow,8,2.03,6.4,1,0
30,r_slow,9,1.76,6.38,1,0
30,r_slow,10,1.83,6.54,1,0
31,l_comf,1,3.24,3.28,1,0
31,l_comf,2,3.27,3.31,1,0
31,l_comf,3,3.3,3.36,1,0
31,l_comf,4,3.29,3.32,1,0
31,l_comf,5,3.15,3.17,1,0
31,l_comf,6,3.65,3.7,1,0
31,l_comf,7,3.55,3.57,1,0
31,l_comf,8,3.43,3.49,1,0
31,l_comf,9,3.52,3.56,1,0
31,l_comf,10,nan,nan,1,0
31,l_fast,1,3.34,3.37,1,0
31,l_fast,2,3.25,3.3,1,0
31,l_fast,3,nan,nan,1,0
31,l_fast,4,3.58,3.62,1,0
31,l_fast,5,4.1,4.19,1,0
31,l_fast,6,nan,nan,1,0
31,l_fast,7,3.29,3.3,1,0
31,l_fast,8,nan,nan,1,0
31,l_fast,9,3.25,3.3,1,0
31,l_fast,10,nan,nan,1,0
31,l_slow,1,3.62,3.67,1,0
31,l_slow,2,3.47,3.52,1,0
31,l_slow,3,3.32,3.37,1,0
31,l_slow,4,3.78,3.79,1,0
31,l_slow,5,3.84,3.88,1,0
31,l_slow,6,3.66,3.72,1,0
31,l_slow,7,3.87,3.93,1,0
31,l_slow,8,nan,nan,1,0
31,l_slow,9,3.49,3.5,1,0
31,l_slow,10,3.75,3.76,1,0
31,r_comf,1,4.66,8.48,1,0
31,r_comf,2,1.66,5.64,1,0
31,r_comf,3,1.79,1.97,1,0
31,r_comf,4,1.52,1.65,1,0
31,r_comf,5,1.31,5.71,1,0
31,r_comf,6,1.41,1.49,1,0
31,r_comf,7,1.77,1.94,1,0
31,r_comf,8,1.61,5.94,1,0
31,r_comf,9,1.37,5.75,1,0
31,r_comf,10,2.32,2.38,1,0
31,r_fast,1,2.21,5.35,1,0
31,r_fast,2,2.06,2.38,1,0
31,r_fast,3,2.17,5.61,1,0
31,r_fast,4,2.06,5.57,1,0
31,r_fast,5,2.11,5.57,1,0
31,r_fast,6,1.98,5.67,1,0
31,r_fast,7,1.87,1.94,1,0
31,r_fast,8,1.83,5.38,1,0
31,r_fast,9,1.68,1.7,1,0
31,r_fast,10,1.82,5.26,1,0
31,r_slow,1,nan,nan,1,0
31,r_slow,2,nan,nan,1,0
31,r_slow,3,nan,nan,1,0
31,r_slow,4,nan,nan,1,0
31,r_slow,5,nan,nan,1,0
31,r_slow,6,nan,nan,1,0
31,r_slow,7,0.02,6.74,1,0
31,r_slow,8,0.01,6.7,1,0
31,r_slow,9,0.04,7.32,1,0
31,r_slow,10,nan,nan,1,0
32,l_comf,1,2.54,6.68,1,0
32,l_comf,2,nan,nan,1,0
32,l_comf,3,2.65,7.1,1,0
32,l_comf,4,2.75,6.99,1,0
32,l_comf,5,nan,nan,1,0
32,l_comf,6,nan,nan,1,0
32,l_comf,7,2.78,7.17,1,0
32,l_comf,8,2.78,2.85,1,0
32,l_comf,9,nan,nan,1,0
32,l_comf,10,nan,nan,1,0
32,l_comf,11,nan,nan,1,0
32,l_fast,1,2.74,5.77,1,0
32,l_fast,2,2.42,6.22,1,0
32,l_fast,3,nan,nan,1,0
32,l_fast,4,2.52,2.53,1,0
32,l_fast,5,2.9,6.64,1,0
32,l_fast,6,2.33,2.35,1,0
32,l_fast,7,nan,nan,1,0
32,l_fast,8,2.42,6.48,1,0
32,l_fast,9,2.48,5.87,1,0
32,l_fast,10,2.39,2.41,1,0
32,l_fast,11,2.76,6.62,1,0
32,l_slow,1,nan,nan,1,0
32,l_slow,2,2.44,2.46,1,0
32,l_slow,3,nan,nan,1,0
32,l_slow,4,nan,nan,1,0
32,l_slow,5,2.3,2.33,1,0
32,l_slow,6,nan,nan,1,0
32,l_slow,7,2.37,2.43,1,0
32,l_slow,8,nan,nan,1,0
32,l_slow,9,nan,nan,1,0
32,l_slow,10,nan,nan,1,0
32,r_comf,1,1.39,6.36,1,0
32,r_comf,2,nan,nan,1,0
32,r_comf,3,0.02,5.96,1,0
32,r_comf,4,nan,nan,1,0
32,r_comf,5,nan,nan,1,0
32,r_comf,6,nan,nan,1,0
32,r_comf,7,nan,nan,1,0
32,r_comf,8,nan,nan,1,0
32,r_comf,9,nan,nan,1,0
32,r_comf,10,nan,nan,1,0
32,r_comf,11,0.07,6.22,1,0
32,r_comf,12,nan,nan,1,0
32,r_fast,1,nan,nan,1,0
32,r_fast,2,nan,nan,1,0
32,r_fast,3,nan,nan,1,0
32,r_fast,4,nan,nan,1,0
32,r_fast,5,nan,nan,1,0
32,r_fast,6,nan,nan,1,0
32,r_fast,7,0.01,5.32,1,0
32,r_fast,8,nan,nan,1,0
32,r_fast,9,nan,nan,1,0
32,r_fast,10,nan,nan,1,0
32,r_slow,1,nan,nan,1,0
32,r_slow,2,nan,nan,1,0
32,r_slow,3,nan,nan,1,0
32,r_slow,4,nan,nan,1,0
32,r_slow,5,nan,nan,1,0
32,r_slow,6,nan,nan,1,0
32,r_slow,7,nan,nan,1,0
32,r_slow,8,nan,nan,1,0
32,r_slow,9,nan,nan,1,0
32,r_slow,10,nan,nan,1,0
32,r_slow,11,nan,nan,1,0
33,l_comf,1,3.11,7.63,1,0
33,l_comf,2,2.5,2.73,1,0
33,l_comf,3,2.43,5.66,1,0
33,l_comf,4,2.64,6.41,1,0
33,l_comf,5,2.55,6.38,1,0
33,l_comf,6,2.71,3.25,1,0
33,l_comf,7,2.69,2.74,1,0
33,l_comf,8,nan,nan,1,0
33,l_comf,9,3.2,6.42,1,0
33,l_comf,10,3.07,3.15,1,0
33,l_fast,1,nan,nan,1,0
33,l_fast,2,3.16,7.72,1,0
33,l_fast,3,2.59,6.89,1,0
33,l_fast,4,2.73,6.95,1,0
33,l_fast,5,3.08,7.2,1,0
33,l_fast,6,3.49,6.66,1,0
33,l_fast,7,3.05,6.2,1,0
33,l_fast,8,2.74,5.53,1,0
33,l_fast,9,2.86,7.07,1,0
33,l_fast,10,nan,nan,1,0
33,l_slow,1,nan,nan,1,0
33,l_slow,2,3.46,10.05,1,0
33,l_slow,3,nan,nan,1,0
33,l_slow,4,nan,nan,0,0
33,l_slow,5,nan,nan,1,0
33,l_slow,6,nan,nan,1,0
33,l_slow,7,nan,nan,1,0
33,l_slow,8,3.62,3.66,1,0
33,l_slow,9,nan,nan,1,0
33,l_slow,10,nan,nan,1,0
33,r_comf,1,2.48,6.38,1,0
33,r_comf,2,2.24,5.84,1,0
33,r_comf,3,1.99,2.01,1,0
33,r_comf,4,2.29,2.37,1,0
33,r_comf,5,2.18,2.27,1,0
33,r_comf,6,2.32,6.26,1,0
33,r_comf,7,2.12,2.48,1,0
33,r_comf,8,1.9,5.6,1,0
33,r_comf,9,2.09,2.16,1,0
33,r_comf,10,1.95,5.58,1,0
33,r_fast,1,2.45,5.36,1,0
33,r_fast,2,2.21,2.34,1,0
33,r_fast,3,2.15,2.17,1,0
33,r_fast,4,2.32,5.05,1,0
33,r_fast,5,2.49,2.73,1,0
33,r_fast,6,2.17,5.3,1,0
33,r_fast,7,2.24,2.37,1,0
33,r_fast,8,1.97,2,1,0
33,r_fast,9,1.94,2.09,1,0
33,r_fast,10,1.97,5.05,1,0
